,Assists,Deaths,GPM,Kills,Match Counter,Match ID,Match Length (s),Player ID,Player Slot,Win Y/N,XPM
462,16,2,525,24,1,1413243017,2659,84153087,2,1,732
463,14,1,271,4,1,1413243017,2659,6257166,3,1,468
464,19,7,643,12,1,1413243017,2659,80581900,4,1,689
465,10,7,534,10,1,1413243017,2659,4294967295,128,0,643
466,7,15,208,1,1,1413243017,2659,4294967295,129,0,263
467,4,16,275,4,1,1413243017,2659,4294967295,130,0,341
468,3,7,362,6,1,1413243017,2659,4294967295,131,0,480
469,9,14,322,2,1,1413243017,2659,217988921,132,0,344
470,8,8,358,6,1,1375202497,2159,4294967295,0,0,458
471,7,6,333,9,1,1375202497,2159,46677506,1,0,470
472,8,7,243,3,1,1375202497,2159,100599348,2,0,310
473,1,9,339,2,1,1375202497,2159,45136225,3,0,340
474,3,9,317,5,1,1375202497,2159,46667982,4,0,339
475,12,4,625,15,1,1375202497,2159,64552651,128,1,566
476,9,3,618,2,1,1375202497,2159,198545481,129,1,688
477,12,6,578,10,1,1375202497,2159,4294967295,130,1,669
478,10,13,338,4,1,1375202497,2159,4294967295,131,1,326
479,12,2,359,8,1,1375202497,2159,4294967295,132,1,468
480,5,2,411,4,1,1369930509,2008,72864428,0,1,429
481,23,5,272,1,1,1369930509,2008,107822927,1,1,380
482,9,7,569,10,1,1369930509,2008,110898783,2,1,664
483,8,6,483,10,1,1369930509,2008,46667982,3,1,556
484,15,4,599,8,1,1369930509,2008,4294967295,4,1,638
485,8,6,195,3,1,1369930509,2008,41671941,128,0,243
486,5,7,303,4,1,1369930509,2008,4294967295,129,0,342
487,9,5,321,3,1,1369930509,2008,65291924,130,0,393
488,3,9,227,3,1,1369930509,2008,182294125,131,0,194
489,4,6,626,9,1,1369930509,2008,189940800,132,0,776
490,8,2,694,16,1,1357360171,1590,46667982,0,1,659
491,6,1,739,7,1,1357360171,1590,30999748,1,1,737
492,14,6,294,2,1,1357360171,1590,40088783,2,1,266
493,8,3,443,4,1,1357360171,1590,128772312,3,1,438
494,12,1,495,8,1,1357360171,1590,47067153,4,1,496
495,3,5,336,4,1,1357360171,1590,140125766,128,0,304
496,4,10,367,4,1,1357360171,1590,84369323,129,0,408
497,5,8,268,4,1,1357360171,1590,168634767,130,0,304
498,1,6,352,1,1,1357360171,1590,81202985,131,0,332
499,4,10,141,0,1,1357360171,1590,84381840,132,0,138
500,8,6,704,18,1,1096021951,2618,111306981,0,0,756
501,15,11,276,6,1,1096021951,2618,76497061,1,0,307
502,22,10,437,3,1,1096021951,2618,109945051,2,0,571
503,18,7,384,6,1,1096021951,2618,43074101,3,0,559
504,22,5,334,6,1,1096021951,2618,116030980,4,0,631
505,11,13,430,10,1,1096021951,2618,46667982,128,1,588
506,13,11,252,1,1,1096021951,2618,1049332,129,1,342
507,9,6,534,13,1,1096021951,2618,30999748,130,1,713
508,13,6,468,8,1,1096021951,2618,86740711,131,1,570
509,11,3,640,6,1,1096021951,2618,6289444,132,1,696
510,22,8,292,5,1,1034496249,2247,32307910,0,1,411
511,20,3,434,5,1,1034496249,2247,42493875,1,1,565
512,19,3,333,9,1,1034496249,2247,17184907,2,1,437
513,15,6,539,16,1,1034496249,2247,44394173,3,1,609
514,17,5,553,19,1,1034496249,2247,46667982,4,1,625
515,7,16,322,6,1,1034496249,2247,48266321,128,0,299
516,11,6,222,1,1,1034496249,2247,105619803,129,0,293
517,6,10,286,1,1,1034496249,2247,119600665,130,0,297
518,5,9,358,11,1,1034496249,2247,86758301,131,0,453
519,8,14,220,5,1,1034496249,2247,4294967295,132,0,265
520,15,2,629,19,1,1018207526,1791,30999748,0,1,692
521,14,3,586,13,1,1018207526,1791,86740711,1,1,631
522,16,5,438,12,1,1018207526,1791,46667982,2,1,458
523,27,2,311,3,1,1018207526,1791,47067153,3,1,518
524,17,6,347,3,1,1018207526,1791,4550302,4,1,445
525,8,7,362,2,1,1018207526,1791,194536071,128,0,450
526,9,8,333,4,1,1018207526,1791,153310168,129,0,387
527,8,13,326,1,1,1018207526,1791,125662590,130,0,423
528,7,9,244,1,1,1018207526,1791,4294967295,131,0,234
529,5,14,328,4,1,1018207526,1791,130573855,132,0,364
530,12,11,268,2,1,914620119,2313,112420581,0,0,340
531,9,15,190,2,1,914620119,2313,4294967295,1,0,211
532,16,10,406,4,1,914620119,2313,118659758,2,0,491
533,5,10,264,8,1,914620119,2313,171458272,3,0,337
534,8,7,425,9,1,914620119,2313,110760207,4,0,585
535,15,8,470,7,1,914620119,2313,46667982,128,1,526
536,13,5,598,12,1,914620119,2313,77983314,129,1,795
537,9,2,799,19,1,914620119,2313,86740711,130,1,845
538,9,13,440,9,1,914620119,2313,33499055,131,1,454
539,22,5,347,6,1,914620119,2313,32307910,132,1,401
540,9,8,438,18,1,848999335,3412,135036610,0,0,564
541,26,7,359,11,1,848999335,3412,84381727,1,0,341
542,18,8,352,5,1,848999335,3412,84448818,2,0,363
543,11,10,300,7,1,848999335,3412,52471078,3,0,383
544,22,10,223,2,1,848999335,3412,17627991,4,0,277
545,15,9,452,15,1,848999335,3412,46667982,128,1,570
546,20,13,275,4,1,848999335,3412,40088783,129,1,334
547,22,9,292,5,1,848999335,3412,57286961,130,1,410
548,23,5,661,10,1,848999335,3412,86740711,131,1,576
549,21,8,527,8,1,848999335,3412,4294967295,132,1,569
550,9,3,423,5,1,780370480,1400,432889,0,1,342
551,6,3,526,8,1,780370480,1400,46667982,1,1,416
552,10,4,463,5,1,780370480,1400,86740711,2,1,400
553,9,3,573,11,1,780370480,1400,100599348,3,1,667
554,5,2,613,5,1,780370480,1400,7526887,4,1,594
555,2,8,234,1,1,780370480,1400,185004885,128,0,273
556,7,11,211,1,1,780370480,1400,78444087,129,0,214
557,1,6,294,1,1,780370480,1400,129431050,130,0,394
558,2,2,369,4,1,780370480,1400,59969879,131,0,491
559,3,8,257,4,1,780370480,1400,105389027,132,0,312
560,11,1,700,11,1,753280494,1775,46667982,0,1,632
561,13,1,382,2,1,753280494,1775,100599348,1,1,442
562,11,2,424,1,1,753280494,1775,40088783,2,1,460
563,7,0,668,6,1,753280494,1775,1049332,3,1,564
564,11,0,572,11,1,753280494,1775,50010395,4,1,595
565,1,8,288,1,1,753280494,1775,68491294,128,0,260
566,0,6,165,1,1,753280494,1775,98800579,129,0,191
567,4,5,403,0,1,753280494,1775,91107038,130,0,331
568,2,4,223,1,1,753280494,1775,119356695,131,0,319
569,1,8,249,1,1,753280494,1775,4294967295,132,0,393
570,25,8,491,3,1,727644513,3027,83351882,0,0,545
571,13,10,360,7,1,727644513,3027,84819538,1,0,514
572,18,12,520,16,1,727644513,3027,19427891,2,0,652
573,14,15,285,4,1,727644513,3027,4294967295,3,0,392
574,9,9,342,7,1,727644513,3027,4294967295,4,0,499
575,18,2,626,11,1,727644513,3027,49128877,128,1,644
576,26,9,475,7,1,727644513,3027,66512208,129,1,633
577,19,10,336,6,1,727644513,3027,48792423,130,1,446
578,18,11,503,12,1,727644513,3027,20046403,131,1,642
579,16,8,512,17,1,727644513,3027,46667982,132,1,642
580,16,5,568,11,1,712619564,2191,124168390,0,1,625
581,14,3,448,6,1,712619564,2191,135819476,1,1,494
582,22,7,346,6,1,712619564,2191,4294967295,2,1,421
583,20,5,413,3,1,712619564,2191,111318592,3,1,419
584,8,3,567,15,1,712619564,2191,103994700,4,1,657
585,7,9,350,9,1,712619564,2191,46667982,128,0,428
586,7,8,213,4,1,712619564,2191,47067153,129,0,292
587,12,9,199,0,1,712619564,2191,100599348,130,0,292
588,6,7,310,3,1,712619564,2191,40088783,131,0,382
589,4,8,324,7,1,712619564,2191,30999748,132,0,366
590,2,5,258,0,1,692693033,1885,4294967295,0,0,246
591,2,7,252,6,1,692693033,1885,4294967295,1,0,303
592,4,8,261,6,1,692693033,1885,4294967295,2,0,372
593,8,10,203,0,1,692693033,1885,113599458,3,0,245
594,3,6,154,2,1,692693033,1885,10422765,4,0,151
595,8,6,494,10,1,692693033,1885,46667982,128,1,487
596,13,2,272,2,1,692693033,1885,47067153,129,1,272
597,5,0,357,1,1,692693033,1885,1049332,130,1,337
598,17,4,556,8,1,692693033,1885,86740711,131,1,659
599,5,5,418,15,1,692693033,1885,100599348,132,1,509
600,2,4,224,0,1,664287308,1707,118354961,0,0,323
601,11,6,280,2,1,664287308,1707,86787008,1,0,326
602,6,10,290,8,1,664287308,1707,86594349,2,0,471
603,8,6,246,5,1,664287308,1707,120347753,3,0,401
604,9,6,363,4,1,664287308,1707,13128457,4,0,440
605,10,3,527,4,1,664287308,1707,4550302,128,1,555
606,6,6,434,4,1,664287308,1707,30999748,129,1,435
607,11,5,678,7,1,664287308,1707,4294967295,130,1,585
608,7,2,731,13,1,664287308,1707,46667982,131,1,833
609,10,3,474,4,1,664287308,1707,100599348,132,1,629
610,12,1,351,1,1,657354180,1950,4294967295,0,1,514
611,11,2,364,5,1,657354180,1950,115364938,1,1,423
612,17,6,339,1,1,657354180,1950,32173251,2,1,359
613,6,1,699,22,1,657354180,1950,19980298,3,1,918
614,5,4,577,3,1,657354180,1950,4294967295,4,1,477
615,1,4,310,2,1,657354180,1950,1049332,128,0,421
616,4,6,196,3,1,657354180,1950,47067153,129,0,276
617,0,7,386,5,1,657354180,1950,4550302,130,0,387
618,2,5,324,0,1,657354180,1950,86740711,131,0,323
619,3,11,288,3,1,657354180,1950,46667982,132,0,317
620,8,1,572,3,1,525601951,2048,1049332,0,1,510
621,18,3,354,4,1,525601951,2048,86740711,1,1,395
622,21,8,481,8,1,525601951,2048,46667982,2,1,559
623,13,1,612,15,1,525601951,2048,30401915,3,1,638
624,13,7,382,6,1,525601951,2048,4294967295,4,1,455
625,9,10,365,1,1,525601951,2048,79749932,128,0,384
626,10,3,378,4,1,525601951,2048,89011401,129,0,405
627,7,7,330,8,1,525601951,2048,46739074,130,0,389
628,11,8,200,2,1,525601951,2048,5917224,131,0,244
629,6,9,201,2,1,525601951,2048,44046582,132,0,272
630,15,13,190,1,1,267723467,2803,45358945,0,0,220
631,14,5,317,12,1,267723467,2803,121113737,1,0,598
632,5,6,580,12,1,267723467,2803,99535562,2,0,664
633,16,9,317,10,1,267723467,2803,46667982,3,0,428
634,16,9,351,7,1,267723467,2803,20242967,4,0,473
635,19,11,313,3,1,267723467,2803,63001283,128,1,341
636,9,5,638,19,1,267723467,2803,49831472,129,1,693
637,15,13,281,5,1,267723467,2803,63045701,130,1,334
638,21,10,277,6,1,267723467,2803,112239277,131,1,420
639,18,5,578,7,1,267723467,2803,89878302,132,1,691
640,8,2,389,11,1,253205159,2190,4784075,0,1,495
641,7,2,291,4,1,253205159,2190,82030789,1,1,383
642,12,4,300,3,1,253205159,2190,4294967295,2,1,352
643,10,2,514,12,1,253205159,2190,17131320,3,1,625
644,10,1,625,4,1,253205159,2190,4294967295,4,1,655
645,2,4,153,1,1,253205159,2190,47067153,128,0,171
646,4,6,228,0,1,253205159,2190,1049332,129,0,228
647,6,8,229,3,1,253205159,2190,100599348,130,0,251
648,4,9,218,3,1,253205159,2190,72363148,131,0,296
649,5,7,244,4,1,253205159,2190,46667982,132,0,321
650,14,4,356,7,1,229026395,1993,4294967295,0,1,435
651,16,3,502,9,1,229026395,1993,34809992,1,1,647
652,11,4,342,3,1,229026395,1993,1473559,2,1,402
653,11,4,474,15,1,229026395,1993,519966,3,1,623
654,7,0,663,9,1,229026395,1993,6456553,4,1,713
655,9,6,263,1,1,229026395,1993,47067153,128,0,396
656,5,12,169,2,1,229026395,1993,1049332,129,0,242
657,5,9,249,2,1,229026395,1993,100599348,130,0,281
658,6,7,259,6,1,229026395,1993,46667982,131,0,402
659,7,10,131,1,1,229026395,1993,72363148,132,0,180
660,6,2,484,12,1,209183939,2159,4294967295,0,1,577
661,13,6,332,2,1,209183939,2159,4294967295,1,1,382
662,8,3,621,8,1,209183939,2159,116360654,2,1,826
663,6,5,423,10,1,209183939,2159,4294967295,3,1,473
664,12,7,259,2,1,209183939,2159,101849224,4,1,339
665,8,7,293,8,1,209183939,2159,4294967295,128,0,388
666,9,6,323,1,1,209183939,2159,1049332,129,0,463
667,7,8,189,1,1,209183939,2159,72363148,130,0,265
668,8,7,275,8,1,209183939,2159,4294967295,131,0,356
669,10,7,283,4,1,209183939,2159,46667982,132,0,407
670,13,3,274,4,1,1620408821,3545,9807809,0,1,329
671,14,6,537,8,1,1620408821,3545,85483857,1,1,548
672,8,3,677,13,1,1620408821,3545,92382657,2,1,559
673,4,11,383,6,1,1620408821,3545,192549727,3,1,372
674,9,9,349,3,1,1620408821,3545,84059599,4,1,399
675,14,6,528,3,1,1620408821,3545,100599348,128,0,553
676,6,12,240,0,1,1620408821,3545,57286961,129,0,305
677,12,5,241,4,1,1620408821,3545,35307969,130,0,263
678,11,8,275,4,1,1620408821,3545,46667982,131,0,315
679,3,4,537,16,1,1620408821,3545,86740711,132,0,554
680,4,6,215,4,1,1580954171,1838,46667982,0,0,230
681,4,6,322,2,1,1580954171,1838,30999748,1,0,325
682,3,5,168,2,1,1580954171,1838,1049332,2,0,184
683,3,6,351,2,1,1580954171,1838,86740711,3,0,393
684,5,4,285,3,1,1580954171,1838,35307969,4,0,297
685,2,1,549,2,1,1580954171,1838,183907165,128,1,554
686,7,2,331,5,1,1580954171,1838,104862731,129,1,346
687,13,4,362,7,1,1580954171,1838,31943874,130,1,431
688,6,2,598,7,1,1580954171,1838,167457267,131,1,601
689,14,4,359,6,1,1580954171,1838,111306981,132,1,331
690,3,11,365,5,1,1415366815,2084,4294967295,0,0,482
691,5,5,400,6,1,1415366815,2084,86845380,1,0,505
692,7,9,169,0,1,1415366815,2084,4294967295,2,0,248
693,5,8,308,3,1,1415366815,2084,4294967295,3,0,304
694,7,12,148,2,1,1415366815,2084,4294967295,4,0,156
695,17,1,441,11,1,1415366815,2084,46667982,128,1,588
696,10,6,522,9,1,1415366815,2084,4550302,129,1,608
697,17,7,584,16,1,1415366815,2084,100599348,130,1,703
698,4,0,722,5,1,1415366815,2084,106912270,131,1,598
699,18,4,307,3,1,1415366815,2084,80504752,132,1,373
700,5,5,291,8,1,1255573476,2810,32307910,0,0,360
701,9,7,172,3,1,1255573476,2810,1049332,1,0,213
702,5,6,410,9,1,1255573476,2810,30999748,2,0,525
703,5,5,572,4,1,1255573476,2810,86740711,3,0,607
704,8,10,192,3,1,1255573476,2810,46667982,4,0,220
705,9,6,358,5,1,1255573476,2810,124075261,128,1,413
706,15,3,572,9,1,1255573476,2810,128595438,129,1,693
707,11,9,276,3,1,1255573476,2810,4294967295,130,1,362
708,12,5,431,4,1,1255573476,2810,114311963,131,1,535
709,12,5,564,12,1,1255573476,2810,4294967295,132,1,531
710,1,0,158,1,1,1092074874,411,1049332,0,1,261
711,0,1,315,0,1,1092074874,411,46667982,1,1,409
712,0,0,194,0,1,1092074874,411,86740711,2,1,169
713,1,0,509,1,1,1092074874,411,6289444,3,1,308
714,0,0,163,0,1,1092074874,411,4251793,4,1,160
715,0,0,186,0,1,1092074874,411,102571129,128,0,99
716,0,0,121,0,1,1092074874,411,125551387,129,0,82
717,0,0,114,0,1,1092074874,411,121146871,130,0,97
718,0,1,175,0,1,1092074874,411,108989378,131,0,274
719,0,1,266,1,1,1092074874,411,4294967295,132,0,282
720,9,12,211,1,1,907770457,2507,65777150,0,0,268
721,10,11,240,4,1,907770457,2507,81881305,1,0,413
722,14,16,276,6,1,907770457,2507,43890681,2,0,380
723,11,10,380,8,1,907770457,2507,48667636,3,0,565
724,5,13,420,14,1,907770457,2507,87967499,4,0,537
725,20,4,625,18,1,907770457,2507,30999748,128,1,750
726,8,4,463,4,1,907770457,2507,4550302,129,1,557
727,25,6,500,21,1,907770457,2507,100599348,130,1,701
728,10,11,420,4,1,907770457,2507,40088783,131,1,470
729,17,8,557,13,1,907770457,2507,46667982,132,1,696
730,4,1,558,1,1,899659304,1558,93019851,0,1,435
731,7,4,519,6,1,899659304,1558,4294967295,1,1,528
732,8,1,378,4,1,899659304,1558,92521260,2,1,346
733,11,3,264,0,1,899659304,1558,121095762,3,1,190
734,5,2,709,12,1,899659304,1558,91974231,4,1,641
735,5,5,281,1,1,899659304,1558,100599348,128,0,351
736,2,5,148,0,1,899659304,1558,1049332,129,0,164
737,1,8,267,5,1,899659304,1558,46667982,130,0,332
738,3,2,341,0,1,899659304,1558,86740711,131,0,415
739,3,8,211,2,1,899659304,1558,4550302,132,0,162
740,11,11,321,4,1,886474854,2166,93869182,0,0,399
741,12,10,255,3,1,886474854,2166,95712120,1,0,299
742,8,7,427,10,1,886474854,2166,130946642,2,0,479
743,15,10,196,1,1,886474854,2166,100783520,3,0,281
744,7,6,285,6,1,886474854,2166,100981839,4,0,333
745,14,3,686,15,1,886474854,2166,86740711,128,1,732
746,21,5,333,1,1,886474854,2166,57286961,129,1,462
747,19,6,510,9,1,886474854,2166,30999748,130,1,600
748,12,4,413,9,1,886474854,2166,46667982,131,1,522
749,16,7,570,10,1,886474854,2166,47067153,132,1,590
750,4,8,386,13,1,789846601,2262,100599348,0,0,451
751,11,13,238,0,1,789846601,2262,115465821,1,0,271
752,2,10,238,0,1,789846601,2262,104359882,2,0,235
753,6,7,407,10,1,789846601,2262,46667982,3,0,443
754,11,11,289,4,1,789846601,2262,4294967295,4,0,293
755,15,8,397,5,1,789846601,2262,119070484,128,1,403
756,12,12,383,5,1,789846601,2262,87187551,129,1,316
757,13,4,566,12,1,789846601,2262,86830097,130,1,740
758,23,3,619,17,1,789846601,2262,77946456,131,1,614
759,31,0,432,7,1,789846601,2262,63878280,132,1,688
760,4,3,324,2,1,780165033,2186,1049332,0,1,534
761,21,3,681,7,1,780165033,2186,100599348,1,1,643
762,9,3,536,11,1,780165033,2186,46667982,2,1,615
763,15,3,682,12,1,780165033,2186,86740711,3,1,695
764,17,6,416,13,1,780165033,2186,7526887,4,1,499
765,6,9,180,4,1,780165033,2186,3479207,128,0,336
766,7,11,254,4,1,780165033,2186,86787974,129,0,288
767,4,11,149,2,1,780165033,2186,4294967295,130,0,246
768,8,6,409,6,1,780165033,2186,4294967295,131,0,507
769,11,9,465,1,1,780165033,2186,21370609,132,0,529
770,4,6,374,7,1,682549216,2253,86308290,0,0,496
771,9,7,346,5,1,682549216,2253,13133717,1,0,445
772,11,12,226,3,1,682549216,2253,82535160,2,0,314
773,5,14,224,6,1,682549216,2253,176372865,3,0,270
774,10,10,213,1,1,682549216,2253,4294967295,4,0,272
775,12,2,784,20,1,682549216,2253,30999748,128,1,818
776,19,1,418,2,1,682549216,2253,4294967295,129,1,579
777,10,5,452,12,1,682549216,2253,46667982,130,1,545
778,13,9,394,8,1,682549216,2253,100599348,131,1,465
779,16,5,377,6,1,682549216,2253,4550302,132,1,392
780,6,5,564,16,1,679132250,2306,93072058,0,1,541
781,12,4,329,3,1,679132250,2306,83623828,1,1,314
782,9,2,325,5,1,679132250,2306,121378421,2,1,341
783,7,2,600,11,1,679132250,2306,101530161,3,1,673
784,7,6,421,1,1,679132250,2306,110442299,4,1,418
785,2,8,222,3,1,679132250,2306,46667982,128,0,280
786,7,5,404,1,1,679132250,2306,4550302,129,0,434
787,11,1,389,4,1,679132250,2306,86740711,130,0,439
788,7,13,240,7,1,679132250,2306,40088783,131,0,247
789,10,10,202,3,1,679132250,2306,30999748,132,0,221
790,16,4,446,5,1,671615573,1530,4294967295,0,1,558
791,16,5,415,4,1,671615573,1530,147303458,1,1,459
792,2,3,516,2,1,671615573,1530,78032835,2,1,501
793,10,2,561,9,1,671615573,1530,114696642,3,1,600
794,8,3,807,15,1,671615573,1530,4294967295,4,1,670
795,6,7,298,3,1,671615573,1530,100599348,128,0,397
796,7,8,170,0,1,671615573,1530,46667982,129,0,203
797,1,4,354,7,1,671615573,1530,1049332,130,0,409
798,8,4,275,3,1,671615573,1530,4550302,131,0,398
799,4,12,347,4,1,671615573,1530,30999748,132,0,419
800,20,9,297,5,1,638228985,2970,4294967295,0,0,536
801,8,14,292,16,1,638228985,2970,4294967295,1,0,477
802,16,9,400,6,1,638228985,2970,8147390,2,0,566
803,8,12,338,17,1,638228985,2970,4294967295,3,0,581
804,8,12,355,5,1,638228985,2970,4294967295,4,0,401
805,16,10,364,5,1,638228985,2970,87056316,128,1,505
806,16,14,439,8,1,638228985,2970,30999748,129,1,533
807,17,11,471,14,1,638228985,2970,46667982,130,1,584
808,19,3,673,21,1,638228985,2970,86740711,131,1,660
809,15,12,330,6,1,638228985,2970,4294967295,132,1,431
810,11,2,456,7,1,488938290,1740,58881366,0,1,528
811,9,1,406,8,1,488938290,1740,49272460,1,1,536
812,8,1,802,9,1,488938290,1740,115044664,2,1,648
813,20,3,371,4,1,488938290,1740,79688355,3,1,383
814,13,3,535,5,1,488938290,1740,3835390,4,1,571
815,3,6,340,2,1,488938290,1740,39709113,128,0,317
816,1,5,208,1,1,488938290,1740,1049332,129,0,248
817,3,8,241,2,1,488938290,1740,46667982,130,0,278
818,5,7,295,3,1,488938290,1740,100599348,131,0,317
819,4,7,230,2,1,488938290,1740,31631995,132,0,234
820,10,0,460,2,1,395974816,1966,87957615,0,1,482
821,7,1,372,6,1,395974816,1966,31807824,1,1,385
822,5,4,482,6,1,395974816,1966,45466980,2,1,399
823,9,2,373,4,1,395974816,1966,1049332,3,1,312
824,11,0,440,5,1,395974816,1966,46667982,4,1,418
825,4,10,218,1,1,395974816,1966,104286227,128,0,220
826,2,5,286,0,1,395974816,1966,48557759,129,0,233
827,1,6,235,3,1,395974816,1966,73837396,130,0,271
828,5,3,385,0,1,395974816,1966,101052278,131,0,362
829,0,0,281,0,1,395974816,1966,80231003,132,0,353
830,17,5,471,20,1,309276522,3532,86715507,0,1,554
831,15,13,391,7,1,309276522,3532,105919622,1,1,487
832,17,9,532,14,1,309276522,3532,4294967295,2,1,557
833,31,12,233,1,1,309276522,3532,126076187,3,1,377
834,26,16,249,3,1,309276522,3532,100442258,4,1,386
835,21,7,444,8,1,309276522,3532,4294967295,128,0,531
836,17,10,380,9,1,309276522,3532,91493132,129,0,547
837,25,9,379,16,1,309276522,3532,46667982,130,0,551
838,23,10,313,13,1,309276522,3532,47067153,131,0,425
839,19,10,229,5,1,309276522,3532,105732504,132,0,397
840,6,7,379,3,1,285860520,1579,4294967295,0,0,358
841,6,5,225,6,1,285860520,1579,46667982,1,0,330
842,7,4,242,1,1,285860520,1579,117810856,2,0,376
843,6,5,236,1,1,285860520,1579,13806695,3,0,456
844,7,11,234,4,1,285860520,1579,86749532,4,0,317
845,13,5,583,10,1,285860520,1579,5357212,128,1,711
846,13,6,383,0,1,285860520,1579,49085411,129,1,421
847,4,0,431,5,1,285860520,1579,126885789,130,1,516
848,9,2,630,13,1,285860520,1579,83741211,131,1,627
849,12,3,346,4,1,285860520,1579,34130067,132,1,475
850,8,0,274,3,1,262594606,996,1049332,0,1,226
851,3,0,484,6,1,262594606,996,100599348,1,1,491
852,6,0,289,3,1,262594606,996,46667982,2,1,209
853,5,1,265,1,1,262594606,996,72363148,3,1,187
854,6,0,323,3,1,262594606,996,12540712,4,1,420
855,1,3,112,0,1,262594606,996,32480388,128,0,117
856,0,3,312,1,1,262594606,996,7886911,129,0,376
857,1,3,93,0,1,262594606,996,101457,130,0,76
858,1,4,210,0,1,262594606,996,9833908,131,0,183
859,0,3,109,0,1,262594606,996,1467848,132,0,137
860,15,8,374,8,1,262302502,2261,4294967295,0,1,402
861,18,2,411,7,1,262302502,2261,90744437,1,1,461
862,10,9,340,3,1,262302502,2261,99365742,2,1,392
863,23,8,294,3,1,262302502,2261,72824326,3,1,282
864,13,4,566,9,1,262302502,2261,109875800,4,1,549
865,16,8,357,6,1,262302502,2261,44190650,128,0,466
866,8,5,262,6,1,262302502,2261,46667982,129,0,348
867,9,9,283,6,1,262302502,2261,84521027,130,0,383
868,11,8,264,5,1,262302502,2261,4294967295,131,0,360
869,3,4,394,8,1,262302502,2261,4294967295,132,0,515
870,11,4,481,11,1,229755178,1775,4294967295,0,1,468
871,16,3,368,6,1,229755178,1775,4294967295,1,1,388
872,7,3,688,10,1,229755178,1775,4294967295,2,1,725
873,8,3,375,3,1,229755178,1775,46667982,3,1,414
874,9,2,423,7,1,229755178,1775,31631995,4,1,511
875,4,5,232,3,1,229755178,1775,45463193,128,0,264
876,5,7,271,2,1,229755178,1775,29630328,129,0,323
877,9,3,204,2,1,229755178,1775,4294967295,130,0,249
878,2,8,283,7,1,229755178,1775,4294967295,131,0,342
879,13,14,217,0,1,229755178,1775,114922587,132,0,274
880,19,11,309,4,1,225050497,2483,40141478,0,0,437
881,6,9,401,8,1,225050497,2483,31668629,1,0,550
882,10,10,412,14,1,225050497,2483,82841578,2,0,588
883,15,10,206,3,1,225050497,2483,85350008,3,0,336
884,14,13,143,1,1,225050497,2483,121329369,4,0,270
885,14,3,274,2,1,225050497,2483,1049332,128,1,399
886,14,8,690,14,1,225050497,2483,20242967,129,1,760
887,19,5,487,14,1,225050497,2483,46667982,130,1,673
888,33,9,389,3,1,225050497,2483,72363148,131,1,599
889,15,7,598,17,1,225050497,2483,100599348,132,1,609
890,23,19,233,7,1,191326877,3834,4294967295,0,1,288
891,23,8,451,7,1,191326877,3834,127833450,1,1,506
